store,store_type,date,hour,persona,passers,enters
零食店-长沙银杉路店,零食店,2026-03-30,8,退休老人,0,2
零食店-长沙银杉路店,零食店,2026-03-30,8,中青年,106,4
零食店-长沙银杉路店,零食店,2026-03-30,8,上班族,246,5
零食店-长沙银杉路店,零食店,2026-03-30,8,学生,0,1
零食店-长沙银杉路店,零食店,2026-03-30,9,家庭主妇,91,5
零食店-长沙银杉路店,零食店,2026-03-30,9,退休老人,0,1
零食店-长沙银杉路店,零食店,2026-03-30,9,中青年,71,5
零食店-长沙银杉路店,零食店,2026-03-30,9,上班族,32,4
零食店-长沙银杉路店,零食店,2026-03-30,9,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-30,10,家庭主妇,86,7
零食店-长沙银杉路店,零食店,2026-03-30,10,退休老人,0,1
零食店-长沙银杉路店,零食店,2026-03-30,10,中青年,89,3
零食店-长沙银杉路店,零食店,2026-03-30,10,上班族,23,3
零食店-长沙银杉路店,零食店,2026-03-30,10,学生,0,2
零食店-长沙银杉路店,零食店,2026-03-30,11,家庭主妇,50,3
零食店-长沙银杉路店,零食店,2026-03-30,11,退休老人,0,1
零食店-长沙银杉路店,零食店,2026-03-30,11,中青年,69,3
零食店-长沙银杉路店,零食店,2026-03-30,11,上班族,161,10
零食店-长沙银杉路店,零食店,2026-03-30,11,学生,0,1
零食店-长沙银杉路店,零食店,2026-03-30,12,家庭主妇,36,3
零食店-长沙银杉路店,零食店,2026-03-30,12,退休老人,0,2
零食店-长沙银杉路店,零食店,2026-03-30,12,中青年,32,5
零食店-长沙银杉路店,零食店,2026-03-30,12,上班族,341,16
零食店-长沙银杉路店,零食店,2026-03-30,12,学生,0,2
零食店-长沙银杉路店,零食店,2026-03-30,13,家庭主妇,167,1
零食店-长沙银杉路店,零食店,2026-03-30,13,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-30,13,中青年,177,1
零食店-长沙银杉路店,零食店,2026-03-30,13,上班族,83,1
零食店-长沙银杉路店,零食店,2026-03-30,13,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-30,14,家庭主妇,148,7
零食店-长沙银杉路店,零食店,2026-03-30,14,退休老人,0,1
零食店-长沙银杉路店,零食店,2026-03-30,14,中青年,152,2
零食店-长沙银杉路店,零食店,2026-03-30,14,上班族,80,2
零食店-长沙银杉路店,零食店,2026-03-30,14,学生,0,1
零食店-长沙银杉路店,零食店,2026-03-30,15,家庭主妇,187,7
零食店-长沙银杉路店,零食店,2026-03-30,15,退休老人,7,1
零食店-长沙银杉路店,零食店,2026-03-30,15,中青年,171,3
零食店-长沙银杉路店,零食店,2026-03-30,15,上班族,100,2
零食店-长沙银杉路店,零食店,2026-03-30,15,学生,2,1
零食店-长沙银杉路店,零食店,2026-03-30,16,家庭主妇,181,5
零食店-长沙银杉路店,零食店,2026-03-30,16,退休老人,7,1
零食店-长沙银杉路店,零食店,2026-03-30,16,中青年,183,2
零食店-长沙银杉路店,零食店,2026-03-30,16,上班族,96,2
零食店-长沙银杉路店,零食店,2026-03-30,16,学生,1,1
零食店-长沙银杉路店,零食店,2026-03-30,17,家庭主妇,183,6
零食店-长沙银杉路店,零食店,2026-03-30,17,退休老人,0,1
零食店-长沙银杉路店,零食店,2026-03-30,17,中青年,130,6
零食店-长沙银杉路店,零食店,2026-03-30,17,上班族,391,13
零食店-长沙银杉路店,零食店,2026-03-30,17,学生,0,3
零食店-长沙银杉路店,零食店,2026-03-30,18,家庭主妇,153,10
零食店-长沙银杉路店,零食店,2026-03-30,18,退休老人,3,2
零食店-长沙银杉路店,零食店,2026-03-30,18,中青年,90,6
零食店-长沙银杉路店,零食店,2026-03-30,18,上班族,986,44
零食店-长沙银杉路店,零食店,2026-03-30,18,学生,0,12
零食店-长沙银杉路店,零食店,2026-03-30,19,家庭主妇,539,21
零食店-长沙银杉路店,零食店,2026-03-30,19,退休老人,0,6
零食店-长沙银杉路店,零食店,2026-03-30,19,中青年,303,27
零食店-长沙银杉路店,零食店,2026-03-30,19,上班族,211,14
零食店-长沙银杉路店,零食店,2026-03-30,19,学生,0,19
零食店-长沙银杉路店,零食店,2026-03-30,20,家庭主妇,356,26
零食店-长沙银杉路店,零食店,2026-03-30,20,退休老人,5,4
零食店-长沙银杉路店,零食店,2026-03-30,20,中青年,187,17
零食店-长沙银杉路店,零食店,2026-03-30,20,上班族,161,7
零食店-长沙银杉路店,零食店,2026-03-30,20,学生,2,17
零食店-长沙银杉路店,零食店,2026-03-30,21,家庭主妇,215,20
零食店-长沙银杉路店,零食店,2026-03-30,21,退休老人,0,5
零食店-长沙银杉路店,零食店,2026-03-30,21,中青年,139,16
零食店-长沙银杉路店,零食店,2026-03-30,21,上班族,101,7
零食店-长沙银杉路店,零食店,2026-03-30,21,学生,0,9
零食店-长沙银杉路店,零食店,2026-03-30,22,家庭主妇,84,7
零食店-长沙银杉路店,零食店,2026-03-30,22,退休老人,0,2
零食店-长沙银杉路店,零食店,2026-03-30,22,中青年,80,10
零食店-长沙银杉路店,零食店,2026-03-30,22,上班族,58,5
零食店-长沙银杉路店,零食店,2026-03-30,22,学生,0,3
零食店-长沙银杉路店,零食店,2026-03-30,23,家庭主妇,0,0
零食店-长沙银杉路店,零食店,2026-03-30,23,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-30,23,中青年,0,0
零食店-长沙银杉路店,零食店,2026-03-30,23,上班族,0,0
零食店-长沙银杉路店,零食店,2026-03-30,23,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-31,0,家庭主妇,10,0
零食店-长沙银杉路店,零食店,2026-03-31,0,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-31,0,中青年,13,0
零食店-长沙银杉路店,零食店,2026-03-31,0,上班族,3,0
零食店-长沙银杉路店,零食店,2026-03-31,0,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-31,1,家庭主妇,3,0
零食店-长沙银杉路店,零食店,2026-03-31,1,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-31,1,中青年,7,0
零食店-长沙银杉路店,零食店,2026-03-31,1,上班族,2,0
零食店-长沙银杉路店,零食店,2026-03-31,1,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-31,2,家庭主妇,5,0
零食店-长沙银杉路店,零食店,2026-03-31,2,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-31,2,中青年,4,0
零食店-长沙银杉路店,零食店,2026-03-31,2,上班族,0,0
零食店-长沙银杉路店,零食店,2026-03-31,2,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-31,3,家庭主妇,2,0
零食店-长沙银杉路店,零食店,2026-03-31,3,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-31,3,中青年,2,0
零食店-长沙银杉路店,零食店,2026-03-31,3,上班族,2,0
零食店-长沙银杉路店,零食店,2026-03-31,3,学生,1,0
零食店-长沙银杉路店,零食店,2026-03-31,4,家庭主妇,1,0
零食店-长沙银杉路店,零食店,2026-03-31,4,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-31,4,中青年,1,0
零食店-长沙银杉路店,零食店,2026-03-31,4,上班族,1,0
零食店-长沙银杉路店,零食店,2026-03-31,4,学生,1,0
零食店-长沙银杉路店,零食店,2026-03-31,5,家庭主妇,0,0
零食店-长沙银杉路店,零食店,2026-03-31,5,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-31,5,中青年,3,0
零食店-长沙银杉路店,零食店,2026-03-31,5,上班族,0,0
零食店-长沙银杉路店,零食店,2026-03-31,5,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-31,6,家庭主妇,16,0
零食店-长沙银杉路店,零食店,2026-03-31,6,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-31,6,中青年,15,0
零食店-长沙银杉路店,零食店,2026-03-31,6,上班族,20,0
零食店-长沙银杉路店,零食店,2026-03-31,6,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-31,7,家庭主妇,22,0
零食店-长沙银杉路店,零食店,2026-03-31,7,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-31,7,中青年,16,0
零食店-长沙银杉路店,零食店,2026-03-31,7,上班族,175,0
零食店-长沙银杉路店,零食店,2026-03-31,7,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-31,8,家庭主妇,69,2
零食店-长沙银杉路店,零食店,2026-03-31,8,退休老人,0,2
零食店-长沙银杉路店,零食店,2026-03-31,8,中青年,56,1
零食店-长沙银杉路店,零食店,2026-03-31,8,上班族,147,3
零食店-长沙银杉路店,零食店,2026-03-31,8,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-31,9,家庭主妇,45,2
零食店-长沙银杉路店,零食店,2026-03-31,9,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-31,9,中青年,52,4
零食店-长沙银杉路店,零食店,2026-03-31,9,上班族,36,2
零食店-长沙银杉路店,零食店,2026-03-31,9,学生,0,1
零食店-长沙银杉路店,零食店,2026-03-31,10,家庭主妇,34,3
零食店-长沙银杉路店,零食店,2026-03-31,10,退休老人,1,2
零食店-长沙银杉路店,零食店,2026-03-31,10,中青年,59,9
零食店-长沙银杉路店,零食店,2026-03-31,10,上班族,14,3
零食店-长沙银杉路店,零食店,2026-03-31,10,学生,0,0
零食店-长沙银杉路店,零食店,2026-03-31,11,家庭主妇,34,3
零食店-长沙银杉路店,零食店,2026-03-31,11,退休老人,0,1
零食店-长沙银杉路店,零食店,2026-03-31,11,中青年,23,5
零食店-长沙银杉路店,零食店,2026-03-31,11,上班族,78,4
零食店-长沙银杉路店,零食店,2026-03-31,11,学生,0,2
零食店-长沙银杉路店,零食店,2026-03-31,12,家庭主妇,23,3
零食店-长沙银杉路店,零食店,2026-03-31,12,退休老人,0,1
零食店-长沙银杉路店,零食店,2026-03-31,12,中青年,11,2
零食店-长沙银杉路店,零食店,2026-03-31,12,上班族,228,16
零食店-长沙银杉路店,零食店,2026-03-31,12,学生,0,3
零食店-长沙银杉路店,零食店,2026-03-31,13,家庭主妇,134,5
零食店-长沙银杉路店,零食店,2026-03-31,13,退休老人,0,1
零食店-长沙银杉路店,零食店,2026-03-31,13,中青年,136,3
零食店-长沙银杉路店,零食店,2026-03-31,13,上班族,78,5
零食店-长沙银杉路店,零食店,2026-03-31,13,学生,0,2
零食店-长沙银杉路店,零食店,2026-03-31,14,家庭主妇,141,8
零食店-长沙银杉路店,零食店,2026-03-31,14,退休老人,2,1
零食店-长沙银杉路店,零食店,2026-03-31,14,中青年,124,4
零食店-长沙银杉路店,零食店,2026-03-31,14,上班族,70,3
零食店-长沙银杉路店,零食店,2026-03-31,14,学生,0,1
零食店-长沙银杉路店,零食店,2026-03-31,15,家庭主妇,154,10
零食店-长沙银杉路店,零食店,2026-03-31,15,退休老人,0,1
零食店-长沙银杉路店,零食店,2026-03-31,15,中青年,154,8
零食店-长沙银杉路店,零食店,2026-03-31,15,上班族,74,4
零食店-长沙银杉路店,零食店,2026-03-31,15,学生,0,4
零食店-长沙银杉路店,零食店,2026-03-31,16,家庭主妇,193,10
零食店-长沙银杉路店,零食店,2026-03-31,16,退休老人,5,1
零食店-长沙银杉路店,零食店,2026-03-31,16,中青年,192,6
零食店-长沙银杉路店,零食店,2026-03-31,16,上班族,112,2
零食店-长沙银杉路店,零食店,2026-03-31,16,学生,1,7
零食店-长沙银杉路店,零食店,2026-03-31,17,家庭主妇,149,12
零食店-长沙银杉路店,零食店,2026-03-31,17,退休老人,1,3
零食店-长沙银杉路店,零食店,2026-03-31,17,中青年,173,10
零食店-长沙银杉路店,零食店,2026-03-31,17,上班族,392,18
零食店-长沙银杉路店,零食店,2026-03-31,17,学生,0,16
零食店-长沙银杉路店,零食店,2026-03-31,18,家庭主妇,136,7
零食店-长沙银杉路店,零食店,2026-03-31,18,退休老人,0,6
零食店-长沙银杉路店,零食店,2026-03-31,18,中青年,107,6
零食店-长沙银杉路店,零食店,2026-03-31,18,上班族,940,27
零食店-长沙银杉路店,零食店,2026-03-31,18,学生,0,10
零食店-长沙银杉路店,零食店,2026-03-31,19,家庭主妇,486,34
零食店-长沙银杉路店,零食店,2026-03-31,19,退休老人,3,6
零食店-长沙银杉路店,零食店,2026-03-31,19,中青年,291,32
零食店-长沙银杉路店,零食店,2026-03-31,19,上班族,234,20
零食店-长沙银杉路店,零食店,2026-03-31,19,学生,0,22
零食店-长沙银杉路店,零食店,2026-03-31,20,家庭主妇,403,32
零食店-长沙银杉路店,零食店,2026-03-31,20,退休老人,14,10
零食店-长沙银杉路店,零食店,2026-03-31,20,中青年,264,26
零食店-长沙银杉路店,零食店,2026-03-31,20,上班族,149,20
零食店-长沙银杉路店,零食店,2026-03-31,20,学生,7,26
零食店-长沙银杉路店,零食店,2026-03-31,21,家庭主妇,230,18
零食店-长沙银杉路店,零食店,2026-03-31,21,退休老人,0,4
零食店-长沙银杉路店,零食店,2026-03-31,21,中青年,144,14
零食店-长沙银杉路店,零食店,2026-03-31,21,上班族,86,10
零食店-长沙银杉路店,零食店,2026-03-31,21,学生,5,7
零食店-长沙银杉路店,零食店,2026-03-31,22,家庭主妇,108,12
零食店-长沙银杉路店,零食店,2026-03-31,22,退休老人,0,3
零食店-长沙银杉路店,零食店,2026-03-31,22,中青年,83,10
零食店-长沙银杉路店,零食店,2026-03-31,22,上班族,61,4
零食店-长沙银杉路店,零食店,2026-03-31,22,学生,0,5
零食店-长沙银杉路店,零食店,2026-03-31,23,家庭主妇,0,0
零食店-长沙银杉路店,零食店,2026-03-31,23,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-03-31,23,中青年,0,0
零食店-长沙银杉路店,零食店,2026-03-31,23,上班族,0,0
零食店-长沙银杉路店,零食店,2026-03-31,23,学生,0,0
零食店-长沙银杉路店,零食店,2026-04-01,0,家庭主妇,13,0
零食店-长沙银杉路店,零食店,2026-04-01,0,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-04-01,0,中青年,19,0
零食店-长沙银杉路店,零食店,2026-04-01,0,上班族,5,0
零食店-长沙银杉路店,零食店,2026-04-01,0,学生,0,0
零食店-长沙银杉路店,零食店,2026-04-01,1,家庭主妇,7,0
零食店-长沙银杉路店,零食店,2026-04-01,1,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-04-01,1,中青年,3,0
零食店-长沙银杉路店,零食店,2026-04-01,1,上班族,2,0
零食店-长沙银杉路店,零食店,2026-04-01,1,学生,0,0
零食店-长沙银杉路店,零食店,2026-04-01,2,家庭主妇,7,0
零食店-长沙银杉路店,零食店,2026-04-01,2,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-04-01,2,中青年,4,0
零食店-长沙银杉路店,零食店,2026-04-01,2,上班族,2,0
零食店-长沙银杉路店,零食店,2026-04-01,2,学生,0,0
零食店-长沙银杉路店,零食店,2026-04-01,3,家庭主妇,6,0
零食店-长沙银杉路店,零食店,2026-04-01,3,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-04-01,3,中青年,5,0
零食店-长沙银杉路店,零食店,2026-04-01,3,上班族,5,0
零食店-长沙银杉路店,零食店,2026-04-01,3,学生,0,0
零食店-长沙银杉路店,零食店,2026-04-01,4,家庭主妇,1,0
零食店-长沙银杉路店,零食店,2026-04-01,4,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-04-01,4,中青年,1,0
零食店-长沙银杉路店,零食店,2026-04-01,4,上班族,0,0
零食店-长沙银杉路店,零食店,2026-04-01,4,学生,0,0
零食店-长沙银杉路店,零食店,2026-04-01,5,家庭主妇,3,0
零食店-长沙银杉路店,零食店,2026-04-01,5,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-04-01,5,中青年,1,0
零食店-长沙银杉路店,零食店,2026-04-01,5,上班族,2,0
零食店-长沙银杉路店,零食店,2026-04-01,5,学生,0,0
零食店-长沙银杉路店,零食店,2026-04-01,6,家庭主妇,32,0
零食店-长沙银杉路店,零食店,2026-04-01,6,退休老人,0,0
零食店-长沙银杉路店,零食店,2026-04-01,6,中青年,68,0
零食店-长沙银杉路店,零食店,2026-04-01,6,上班族,21,0
零食店-长沙银杉路店,零食店,2026-04-01,6,学生,0,0
零食店-长沙银杉路店,零食店,2026-04-01,7,家庭主妇,48,2
零食店-长沙银杉路店,零食店,2026-04-01,7,退休老人,0,1
零食店-长沙银杉路店,零食店,2026-04-01,7,中青年,35,1
零食店-长沙银杉路店,零食店,2026-04-01,7,上班族,451,5
零食店-长沙银杉路店,零食店,2026-04-01,7,学生,0,0
零食店-长沙银杉路店,零食店,2026-04-01,8,家庭主妇,167,5
零食店-长沙银杉路店,零食店,2026-04-01,8,退休老人,0,3
零食店-长沙银杉路店,零食店,2026-04-01,8,中青年,213,4
零食店-长沙银杉路店,零食店,2026-04-01,8,上班族,417,7
零食店-长沙银杉路店,零食店,2026-04-01,8,学生,0,1
零食店-长沙银杉路店,零食店,2026-04-01,9,家庭主妇,163,10
零食店-长沙银杉路店,零食店,2026-04-01,9,退休老人,22,2
零食店-长沙银杉路店,零食店,2026-04-01,9,中青年,192,9
零食店-长沙银杉路店,零食店,2026-04-01,9,上班族,103,6
零食店-长沙银杉路店,零食店,2026-04-01,9,学生,2,5
零食店-长沙银杉路店,零食店,2026-04-01,10,家庭主妇,118,4
零食店-长沙银杉路店,零食店,2026-04-01,10,退休老人,5,2
零食店-长沙银杉路店,零食店,2026-04-01,10,中青年,166,7
零食店-长沙银杉路店,零食店,2026-04-01,10,上班族,62,1
零食店-长沙银杉路店,零食店,2026-04-01,10,学生,0,1
零食店-长沙银杉路店,零食店,2026-04-01,11,家庭主妇,68,10
零食店-长沙银杉路店,零食店,2026-04-01,11,退休老人,5,2
零食店-长沙银杉路店,零食店,2026-04-01,11,中青年,142,4
零食店-长沙银杉路店,零食店,2026-04-01,11,上班族,221,13
零食店-长沙银杉路店,零食店,2026-04-01,11,学生,0,5
零食店-长沙银杉路店,零食店,2026-04-01,12,家庭主妇,48,3
